0.0100000 0.0000000 0.0000000
0.0300000 0.0000000 0.0000000
0.0500000 0.0000000 0.0000000
0.0700000 0.0000000 0.0000000
0.0900000 0.0000000 0.0000000
0.1100000 0.0000000 0.0000000
0.1300000 0.0000000 0.0000000
0.1500000 0.0000000 0.0000000
0.1700000 0.0000000 0.0000000
0.1900000 0.0000000 0.0000000
0.2100000 0.0000000 0.0000000
0.2300000 0.0000000 0.0000000
0.2500000 0.0000000 0.0000000
0.2700000 0.0000000 0.0000000
0.2900000 0.0000000 0.0000000
0.3100000 0.0000000 0.0000000
0.3300000 0.0000000 0.0000000
0.3500000 0.0000000 0.0000000
0.3700000 0.0000000 0.0000000
0.3900000 0.0000000 0.0000000
0.4100000 0.0000000 0.0000000
0.4300000 0.0000000 0.0000000
0.4500000 0.0000000 0.0000000
0.4700000 0.0000000 0.0000000
0.4900000 0.0056623 0.0064590
0.5100000 0.0149421 0.0170325
0.5300000 0.0230579 0.0262509
0.5500000 0.0310945 0.0353501
0.5700000 0.0402535 0.0457185
0.5900000 0.0501039 0.0568618
0.6100000 0.0618964 0.0705882
0.6300000 0.0741832 0.0846702
0.6500000 0.0889831 0.1021426
0.6700000 0.1051497 0.1218110
0.6900000 0.1229601 0.1430529
0.7100000 0.1443572 0.1698570
0.7300000 0.1676482 0.1980748
0.7500000 0.1935543 0.2292536
0.7700000 0.2249860 0.2666363
0.7900000 0.2585920 0.3048814
0.8100000 0.2588622 0.3096383
0.8300000 0.2448947 0.2993075
0.8500000 0.2445798 0.3018610
0.8700000 0.2480318 0.3075950
0.8900000 0.2540667 0.3142019
0.9100000 0.2642451 0.3236718
0.9300000 0.2787103 0.3358264
0.9500000 0.2966098 0.3490594
0.9700000 0.3192628 0.3667849
0.9900000 0.3476824 0.3913181
1.0100000 0.3809883 0.4220674
1.0300000 0.4198793 0.4597065
1.0500000 0.4630612 0.5021430
1.0700000 0.5089067 0.5477924
1.0900000 0.5590701 0.5983282
1.1100000 0.6166377 0.6563440
1.1300000 0.6893843 0.7296843
1.1500000 0.8117622 0.8532996
1.1700000 1.0000000 1.0434397
1.1900000 0.9651251 1.0107576
1.2100000 0.9201819 0.9684104
1.2300000 0.8665994 0.9178875
1.2500000 0.8116819 0.8666287
1.2700000 0.7358187 0.7924661
1.2900000 0.6634705 0.7222501
1.3100000 0.5750116 0.6328924
1.3300000 0.4697188 0.5230660
1.3500000 0.3337707 0.3759928
1.3700000 0.0928577 0.1055421
1.3900000 0.0000000 0.0000000
1.4100000 0.0000000 0.0000000
1.4300000 0.0000000 0.0000000
1.4500000 0.0000000 0.0000000
1.4700000 0.0000000 0.0000000
1.4900000 0.0000000 0.0000000
1.5100000 0.0000000 0.0000000
1.5300000 0.0000000 0.0000000
1.5500000 0.0000000 0.0000000
1.5700000 0.0000000 0.0000000
1.5900000 0.0000000 0.0000000
1.6100000 0.0000000 0.0000000
1.6300000 0.0000000 0.0000000
1.6500000 0.0000000 0.0000000
1.6700000 0.0000000 0.0000000
1.6900000 0.0000000 0.0000000
1.7100000 0.0000000 0.0000000
1.7300000 0.0000000 0.0000000
1.7500000 0.0000000 0.0000000
1.7700000 0.0000000 0.0000000
1.7900000 0.0000000 0.0000000
1.8100000 0.0000000 0.0000000
1.8300000 0.0000000 0.0000000
1.8500000 0.0000000 0.0000000
1.8700000 0.0000000 0.0000000
1.8900000 0.0000000 0.0000000
1.9100000 0.0000000 0.0000000
1.9300000 0.0000000 0.0000000
1.9500000 0.0000000 0.0000000
1.9700000 0.0000000 0.0000000
1.9900000 0.0000000 0.0000000
