0.1460198 0.6075951 0.7541734 0.6628944
0.1494157 0.6441964 0.7626888 0.6708671
0.1528115 0.6737823 0.7713432 0.6791651
0.1562073 0.6561278 0.7800946 0.6878139
0.1596031 0.6911545 0.7889660 0.6968423
0.1629989 0.6911545 0.7979370 0.7062832
0.1663947 0.7195044 0.8070494 0.7161733
0.1697905 0.7250866 0.8162645 0.7265542
0.1731863 0.7416630 0.8255541 0.7374723
0.1765821 0.7195044 0.8349397 0.7489791
0.1799780 0.7250866 0.8444366 0.7611309
0.1833738 0.7525750 0.8540588 0.7739891
0.1867696 0.7846680 0.8637757 0.7876188
0.1901654 0.7899258 0.8735593 0.8020885
0.1935612 0.7951583 0.8833978 0.8174677
0.1969570 0.8310962 0.8932825 0.8338254
0.2003528 0.8310962 0.9032277 0.8512269
0.2037486 0.8361344 0.9132470 0.8697304
0.2071444 0.8107061 0.9232218 0.8893828
0.2105402 0.8948371 0.9333134 0.9102153
0.2139361 0.9090299 0.9433940 0.9322384
0.2173319 0.8900646 0.9534477 0.9554363
0.2207277 0.9368708 0.9635610 0.9797631
0.2241235 0.9368708 0.9736573 1.0051376
0.2275193 0.9414425 0.9837518 1.0314406
0.2309151 1.0035013 0.9938328 1.0585130
0.2343109 1.0205998 1.0038938 1.0861560
0.2377067 1.0540099 1.0139562 1.1141332
0.2411025 1.1022727 1.0239985 1.1421755
0.2444984 1.1447047 1.0339921 1.1699882
0.2478942 1.1745551 1.0439513 1.1972606
0.2512900 1.2353864 1.0538791 1.2236770
0.2546858 1.3254993 1.0637674 1.2489302
0.2580816 1.4551585 1.0735983 1.2727350
0.2614774 1.7343174 1.0833624 1.2948417
0.2648732 2.4047387 1.0930986 1.3150488
0.2682690 2.3222692 1.1027541 1.3332137
0.2716648 1.6306157 1.1123315 1.3492607
0.2750606 1.4263573 1.1218531 1.3631854
0.2784565 1.3254993 1.1313084 1.3750559
0.2818523 1.2830441 1.1407073 1.3850091
0.2852481 1.1855407 1.1500433 1.3932435
0.2886439 1.2107496 1.1592057 1.4000089
0.2920397 1.1671691 1.1682227 1.4055927
0.2954355 1.1818911 1.1770914 1.4103042
0.2988313 1.1818911 1.1858766 1.4144582
0.3022271 1.1671691 1.1945202 1.4183586
0.3056229 1.1559950 1.2030325 1.4222824
0.3090188 1.2143035 1.2114232 1.4264666
0.3124146 1.1745551 1.2196560 1.4310970
0.3158104 1.2071840 1.2277705 1.4363007
0.3192062 1.2319009 1.2357720 1.4421420
0.3226020 1.2107496 1.2436382 1.4486218
0.3259978 1.2560678 1.2513755 1.4556812
0.3293936 1.2962848 1.2589743 1.4632072
0.3327894 1.3476902 1.2664283 1.4710423
0.3361852 1.3907562 1.2737558 1.4789950
0.3395810 2.9666848 1.2809456 1.4868526
0.3429769 2.7229958 1.2880347 1.4943934
0.3463727 2.5754869 1.2949915 1.5013999
0.3497685 2.5477908 1.3017923 1.5076699
0.3531643 2.6240139 1.3084821 1.5130268
0.3565601 2.8883400 1.3150821 1.5173274
0.3599559 2.9307773 1.3215721 1.5204675
0.3633517 2.6298099 1.3279567 1.5223852
0.3667475 1.9739518 1.3342263 1.5230614
0.3701433 1.3190747 1.3403547 1.5225183
0.3735391 1.2143035 1.3463589 1.5208155
0.3769350 1.1101120 1.3522325 1.5180454
0.3803308 1.1022727 1.3580019 1.5143266
0.3837266 1.1559950 1.3636515 1.5097972
0.3871224 1.1217657 1.3692397 1.5046083
0.3905182 1.1671691 1.3746969 1.4989173
0.3939140 1.1484812 1.3800002 1.4928822
0.3973098 1.1522447 1.3852069 1.4866564
0.4007056 1.1708684 1.3902825 1.4803850
0.4041014 1.1022727 1.3952545 1.4742021
0.4074973 1.1101120 1.4001116 1.4682286
0.4108931 1.1022727 1.4048783 1.4625711
0.4142889 1.0824232 1.4095971 1.4573219
0.4176847 1.0498894 1.4142518 1.4525591
0.4210805 1.1101120 1.4187821 1.4483472
0.4244763 1.0457532 1.4232853 1.4447381
0.4278721 1.0743808 1.4277409 1.4417718
0.4312679 1.0457532 1.4321578 1.4394779
0.4346637 1.0416012 1.4365226 1.4378763
0.4380595 1.4408534 1.4407888 1.4369780
0.4414554 1.9668784 1.4449649 1.4367863
0.4448512 2.4579377 1.4490785 1.4372975
0.4482470 2.7282879 1.4531359 1.4385015
0.4516428 2.7509263 1.4571367 1.4403826
0.4550386 2.5734594 1.4610765 1.4429200
0.4584344 2.3612068 1.4649994 1.4460886
0.4618302 2.2302365 1.4688980 1.4498593
0.4652260 2.1403112 1.4727143 1.4541996
0.4686218 2.0812724 1.4765110 1.4590743
0.4720177 2.0322833 1.4803129 1.4644457
0.4754135 1.9897001 1.4840820 1.4702740
0.4788093 1.9579718 1.4878133 1.4765179
0.4822051 1.8801211 1.4915451 1.4831349
0.4856009 1.8626870 1.4952979 1.4900815
0.4889967 1.8665855 1.4990547 1.4973138
0.4923925 1.8509067 1.5028005 1.5047876
0.4957883 1.8065848 1.5065626 1.5124590
0.4991841 1.7474251 1.5103051 1.5202845
0.5025799 1.7667944 1.5140019 1.5282217
0.5059758 1.7646593 1.5176689 1.5362295
0.5093716 1.7343174 1.5213068 1.5442686
0.5127674 1.7365129 1.5248193 1.5523020
0.5161632 1.7165906 1.5285759 1.5602951
0.5195590 1.7053627 1.5325252 1.5682165
0.5229548 1.7143543 1.5367212 1.5760377
0.5263506 1.6894459 1.5411101 1.5837340
0.5297464 1.6871529 1.5454821 1.5912836
0.5331422 1.6871529 1.5499107 1.5986686
0.5365381 1.7143543 1.5543744 1.6058738
0.5399339 1.6802447 1.5589176 1.6128869
0.5433297 1.6848550 1.5635092 1.6196979
0.5467255 1.6545318 1.5681066 1.6262983
0.5501213 1.6354415 1.5727793 1.6326810
0.5535171 1.6639525 1.5775101 1.6388391
0.5569129 1.6330312 1.5822746 1.6447658
0.5603087 1.6474121 1.5871059 1.6504540
0.5637045 1.6732922 1.5919705 1.6558960
0.5671003 1.6592524 1.5969157 1.6610837
0.5704962 1.6825522 1.6018945 1.6660087
0.5738920 1.6917341 1.6069369 1.6706633
0.5772878 1.6985698 1.6120409 1.6750411
0.5806836 1.6662949 1.6171708 1.6791378
0.5840794 1.6639525 1.6223374 1.6829530
0.5874752 1.6756146 1.6275192 1.6864903
0.5908710 1.6497905 1.6326384 1.6897593
0.5942668 1.6709648 1.6376114 1.6927757
0.5976626 1.6160094 1.6428501 1.6955623
0.6010585 1.6426396 1.6482795 1.6981485
0.6044543 1.6450286 1.6538804 1.7005708
0.6078501 1.6330312 1.6596790 1.7028712
0.6112459 1.6662949 1.6654481 1.7050967
0.6146417 1.6184574 1.6712214 1.7072976
0.6180375 1.6616049 1.6770325 1.7095257
0.6214333 1.6354415 1.6828537 1.7118324
0.6248291 1.6616049 1.6887428 1.7142670
0.6282249 1.6474121 1.6945855 1.7168747
0.6316207 1.7165906 1.7004813 1.7196953
0.6350166 1.6662949 1.7064746 1.7227621
0.6384124 1.7008388 1.7125118 1.7261007
0.6418082 1.6985698 1.7185986 1.7297292
0.6452040 1.7365129 1.7247646 1.7336582
0.6485998 1.7343174 1.7310529 1.7378914
0.6519956 1.7321172 1.7374709 1.7424263
0.6553914 1.8147790 1.7439434 1.7472561
0.6587872 1.8289720 1.7504676 1.7523706
0.6621830 1.8685296 1.7570384 1.7577581
0.6655788 1.9252882 1.7636638 1.7634065
0.6689747 1.9561815 1.7703098 1.7693053
0.6723705 2.0238993 1.7770203 1.7754463
0.6757663 2.2063115 1.7837026 1.7818245
0.6791621 2.4613183 1.7904229 1.7884386
0.6825579 2.7722578 1.7971580 1.7952915
0.6859537 2.4956484 1.8038471 1.8023891
0.6893495 1.9615433 1.8106433 1.8097402
0.6927453 1.8548477 1.8173956 1.8173551
0.6961411 1.7858243 1.8241477 1.8252439
0.6995370 1.6962959 1.8309243 1.8334147
0.7029328 1.6616049 1.8377467 1.8418714
0.7063286 1.6521637 1.8445974 1.8506111
0.7097244 1.6160094 1.8514569 1.8596224
0.7131202 1.6592524 1.8583475 1.8688820
0.7165160 1.6354415 1.8652314 1.8783535
0.7199118 1.6378461 1.8721627 1.8879855
0.7233076 1.6402457 1.8791525 1.8977102
0.7267034 1.6354415 1.8861218 1.9074433
0.7300992 1.6160094 1.8931015 1.9170847
0.7334951 1.6086317 1.9001112 1.9265201
0.7368909 1.6402457 1.9071527 1.9356237
0.7402867 1.6402457 1.9142168 1.9442621
0.7436825 1.6779321 1.9213423 1.9522991
0.7470783 1.6756146 1.9284628 1.9596015
0.7504741 1.7143543 1.9354997 1.9660451
0.7538699 1.7560763 1.9425097 1.9715211
0.7572657 2.0971227 1.9494575 1.9759418
0.7606615 2.8128896 1.9564002 1.9792463
0.7640574 2.8959062 1.9632956 1.9814049
0.7674532 2.9531794 1.9701631 1.9824215
0.7708490 2.9041686 1.9770264 1.9823353
0.7742448 2.7194536 1.9839407 1.9812202
0.7776406 2.5519385 1.9906994 1.9791826
0.7810364 2.4669292 1.9973584 1.9763580
0.7844322 2.4011769 2.0039093 1.9729053
0.7878280 2.3349829 2.0103695 1.9690017
0.7912238 2.3029151 2.0167158 1.9648356
0.7946196 2.2738900 2.0230811 1.9606002
0.7980155 2.2204487 2.0294270 1.9564878
0.8014113 2.1991730 2.0357194 1.9526834
0.8048071 2.1818471 2.0419632 1.9493608
0.8082029 2.1478457 2.0481752 1.9466790
0.8115987 2.1583071 2.0543271 1.9447793
0.8149945 2.0844610 2.0604306 1.9437843
0.8183903 2.0812724 2.0664883 1.9437975
0.8217861 2.0971227 2.0724868 1.9449030
0.8251819 2.0764716 2.0784021 1.9471661
0.8285778 2.0521450 2.0842560 1.9506341
0.8319736 2.0356190 2.0900636 1.9553359
0.8353694 2.0455647 2.0957967 1.9612828
0.8387652 2.0322833 2.1014651 1.9684670
0.8421610 2.0255814 2.1071000 1.9768610
0.8455568 2.0372829 2.1126933 1.9864154
0.8489526 2.0205274 2.1182032 1.9970572
0.8523484 1.9966266 2.1236830 2.0086877
0.8557442 1.9983513 2.1290796 2.0211803
0.8591400 2.0017929 2.1344391 2.0343798
0.8625359 2.0272608 2.1397243 2.0481017
0.8659317 2.0120516 2.1449623 2.0621340
0.8693275 2.0603147 2.1501417 2.0762398
0.8727233 1.9897001 2.1552485 2.0901619
0.8761191 2.0668063 2.1603174 2.1036292
0.8795149 2.0586855 2.1653165 2.1163653
0.8829107 2.0700378 2.1703078 2.1280972
0.8863065 2.0684233 2.1752380 2.1385660
0.8897023 2.1049621 2.1801717 2.1475373
0.8930981 2.8250299 2.1850696 2.1548112
0.8964940 2.6172132 2.1897962 2.1602314
0.8998898 2.5560710 2.1943651 2.1636926
0.9032856 2.5612142 2.1988680 2.1651454
0.9066814 2.6676772 2.2031990 2.1645994
0.9100772 3.1266596 2.2071507 2.1621224
0.9134730 1.9326366 2.2111346 2.1578377
0.9168688 1.9085701 2.2152513 2.1519190
0.9202646 1.9104403 2.2193790 2.1445823
0.9236604 1.8762710 2.2235529 2.1360771
0.9270563 1.8409913 2.2277289 2.1266763
0.9304521 1.8665855 2.2318742 2.1166653
0.9338479 1.8607324 2.2360484 2.1063318
0.9372437 1.8858708 2.2402000 2.0959566
0.9406395 1.8685296 2.2442911 2.0858046
0.9440353 1.8429816 2.2484122 2.0761188
0.9474311 1.8349983 2.2525104 2.0671145
0.9508269 1.8528790 2.2565681 2.0589764
0.9542227 1.8329931 2.2605667 2.0518569
0.9576185 1.8568128 2.2646266 2.0458755
0.9610144 1.8349983 2.2686754 2.0411205
0.9644102 1.8509067 2.2727442 2.0376510
0.9678060 1.8269557 2.2767913 2.0354996
0.9712018 1.8024645 2.2808123 2.0346758
0.9745976 1.8369995 2.2848431 2.0351701
0.9779934 1.8229120 2.2888722 2.0369568
0.9813892 1.8409913 2.2927929 2.0399984
0.9847850 1.8548477 2.2967577 2.0442482
0.9881808 1.8568128 2.3008705 2.0496534
0.9915767 1.8449682 2.3050239 2.0561580
0.9949725 1.8646381 2.3090897 2.0637043
0.9983683 1.8509067 2.3131630 2.0722352
1.0017641 1.8429816 2.3172436 2.0816954
1.0051599 1.8568128 2.3213335 2.0920324
1.0085557 1.8724072 2.3255294 2.1031977
1.0119515 1.8801211 2.3298314 2.1151470
1.0153473 1.8568128 2.3342678 2.1278408
1.0187431 1.8289720 2.3385735 2.1412448
1.0221389 1.8724072 2.3427063 2.1553297
1.0255348 1.8509067 2.3468200 2.1700714
1.0289306 1.9123075 2.3508873 2.1854509
1.0323264 1.8528790 2.3548737 2.2014541
1.0357222 1.8896871 2.3587694 2.2180713
1.0391180 1.9048196 2.3626242 2.2352968
1.0425138 1.8858708 2.3664435 2.2531280
1.0459096 1.8781978 2.3702111 2.2715647
1.0493054 1.8972796 2.3739366 2.2906072
1.0527012 3.0509243 2.3775779 2.3102556
1.0560971 2.9918218 2.3811785 2.3305067
1.0594929 2.7069635 2.3847255 2.3513527
1.0628887 2.5915720 2.3882079 2.3727782
1.0662845 2.5436268 2.3916173 2.3947571
1.0696803 2.4890878 2.3949985 2.4172504
1.0730761 2.4658093 2.3982874 2.4402030
1.0764719 2.4339740 2.4015086 2.4635411
1.0798677 2.4223742 2.4046494 2.4871711
1.0832635 2.3952146 2.4077338 2.5109775
1.0866593 2.3868120 2.4107051 2.5348242
1.0900552 2.4023654 2.4136293 2.5585549
1.0934510 2.3819811 2.4164837 2.5819963
1.0968468 2.3952146 2.4192457 2.6049629
1.1002426 2.3673582 2.4218583 2.6272620
1.1036384 2.3685842 2.4243595 2.6487013
1.1070342 2.3771288 2.4269067 2.6690965
1.1104300 2.3987958 2.4294089 2.6882798
1.1138258 3.5424330 2.4318505 2.7061080
1.1172216 3.2306404 2.4342749 2.7224699
1.1206174 3.0988743 2.4366205 2.7372926
1.1240133 3.0913429 2.4389494 2.7505455
1.1274091 3.1877022 2.4413159 2.7622426
1.1308049 3.2547445 2.4434188 2.7724420
1.1342007 2.4235396 2.4453121 2.7812426
1.1375965 2.4680481 2.4470858 2.7887789
1.1409923 2.4247041 2.4488351 2.7952133
1.1443881 2.4153545 2.4505611 2.8007272
1.1477839 2.4011769 2.4522187 2.8055111
1.1511797 2.3843992 2.4537585 2.8097546
1.1545756 2.3710325 2.4552244 2.8136366
1.1579714 2.3771288 2.4565472 2.8173168
1.1613672 3.4554932 2.4578041 2.8209293
1.1647630 3.0496159 2.4590006 2.8245774
1.1681588 2.9071574 2.4602089 2.8283310
1.1715546 2.8425934 2.4614103 2.8322261
1.1749504 2.7856934 2.4625792 2.8362664
1.1783462 2.7483382 2.4637054 2.8404260
1.1817420 2.7185659 2.4649211 2.8446544
1.1851378 2.6934197 2.4660665 2.8488815
1.1885337 2.6888676 2.4670706 2.8530237
1.1919295 2.6555145 2.4679936 2.8569896
1.1953253 2.6592712 2.4688282 2.8606865
1.1987211 2.6861267 2.4696183 2.8640251
1.2021169 2.6460650 2.4703263 2.8669242
1.2055127 2.6573946 2.4709528 2.8693153
1.2089085 2.6413093 2.4714812 2.8711449
1.2123043 2.6441650 2.4719269 2.8723771
1.2157001 2.6583335 2.4722855 2.8729944
1.2190960 2.6667464 2.4725505 2.8729989
1.2224918 2.6806247 2.4727625 2.8724110
1.2258876 3.1882784 2.4728466 2.8712687
1.2292834 3.8712807 2.4728922 2.8696254
1.2326792 3.8604803 2.4728741 2.8675477
1.2360750 3.4230397 2.4727826 2.8651117
1.2394708 3.3158398 2.4726107 2.8624005
1.2428666 3.2536602 2.4723437 2.8594997
1.2462624 3.2088184 2.4719317 2.8564942
1.2496582 3.1714449 2.4714847 2.8534647
1.2530541 3.1525621 2.4709520 2.8504843
1.2564499 3.1357658 2.4703599 2.8476157
1.2598457 3.1447961 2.4697130 2.8449094
1.2632415 3.1357658 2.4689789 2.8424016
1.2666373 3.1272693 2.4681919 2.8401139
1.2700331 3.1561277 2.4673261 2.8380530
1.2734289 3.1644022 2.4663937 2.8362113
1.2768247 3.1737826 2.4654193 2.8345683
1.2802205 3.2155797 2.4643812 2.8330922
1.2836164 3.2714109 2.4632666 2.8317417
1.2870122 3.3550692 2.4620804 2.8304689
1.2904080 3.5386853 2.4608339 2.8292207
1.2938038 3.7287545 2.4595528 2.8279420
1.2971996 3.4225755 2.4582418 2.8265769
1.3005954 2.7060657 2.4568623 2.8250709
1.3039912 2.5945618 2.4554454 2.8233720
1.3073870 2.6113496 2.4539727 2.8214318
1.3107828 2.6123288 2.4524914 2.8192059
1.3141786 2.6240139 2.4509541 2.8166540
1.3175745 2.6403556 2.4493769 2.8137401
1.3209703 2.6555145 2.4477814 2.8104320
1.3243661 2.6658149 2.4460740 2.8067009
1.3277619 2.6897793 2.4443084 2.8025214
1.3311577 2.7344296 2.4424935 2.7978708
1.3345535 2.7773156 2.4406880 2.7927297
1.3379493 2.8193812 2.4388712 2.7870818
1.3413451 2.9160752 2.4370556 2.7809144
1.3447409 3.0684309 2.4352537 2.7742191
1.3481368 3.6477270 2.4334252 2.7669924
1.3515326 3.1044886 2.4315996 2.7592360
1.3549284 2.6307726 2.4297818 2.7509574
1.3583242 2.5161650 2.4279684 2.7421693
1.3617200 2.4534137 2.4261436 2.7328891
1.3651158 2.4165275 2.4242841 2.7231380
1.3685116 2.3976035 2.4223343 2.7129385
1.3719074 2.3771288 2.4204038 2.7023129
1.3753032 2.3734751 2.4187251 2.6912803
1.3786990 2.3819811 2.4171218 2.6798544
1.3820949 2.3685842 2.4157537 2.6680413
1.3854907 2.3550203 2.4145424 2.6558374
1.3888865 2.3722544 2.4136994 2.6432294
1.3922823 2.3574991 2.4129492 2.6301943
1.3956781 2.3673582 2.4122662 2.6167011
1.3990739 2.3868120 2.4114896 2.6027138
1.4024697 2.3868120 2.4106724 2.5881955
1.4058655 2.3952146 2.4098244 2.5731134
1.4092613 2.4212074 2.4088976 2.5574440
1.4126571 2.4385796 2.4079587 2.5411790
1.4160530 2.4725115 2.4069327 2.5243302
1.4194488 2.5150948 2.4059001 2.5069336
1.4228446 2.5995264 2.4047871 2.4890525
1.4262404 2.8290465 2.4035862 2.4707787
1.4296362 2.4188700 2.4024657 2.4522315
1.4330320 2.0892265 2.4014067 2.4335561
1.4364278 2.0828679 2.4003542 2.4149190
1.4398236 2.0923920 2.3992950 2.3965029
1.4432194 2.1049621 2.3982246 2.3785003
1.4466153 2.0716498 2.3970051 2.3611068
1.4500111 2.0668063 2.3959260 2.3445142
1.4534069 2.0537839 2.3949810 2.3289043
1.4568027 2.0986950 2.3941312 2.3144431
1.4601985 2.1065230 2.3933761 2.3012766
1.4635943 2.0828679 2.3927164 2.2895272
1.4669901 2.1002653 2.3921103 2.2792918
1.4703859 2.0860517 2.3915893 2.2706409
1.4737817 2.0716498 2.3912093 2.2636187
1.4771775 2.1111929 2.3909731 2.2582436
1.4805734 2.1049621 2.3906280 2.2545094
1.4839692 2.1096387 2.3902616 2.2523866
1.4873650 2.1235485 2.3899117 2.2518240
1.4907608 2.1018331 2.3895604 2.2527498
1.4941566 2.0986950 2.3892575 2.2550723
1.4975524 2.1220117 2.3890431 2.2586811
1.5009482 2.1111929 2.3888402 2.2634478
1.5043440 2.0828679 2.3886413 2.2692266
1.5077398 2.1158428 2.3884799 2.2758556
1.5111357 2.0955482 2.3884010 2.2831580
1.5145315 2.0860517 2.3883015 2.2909439
1.5179273 2.1049621 2.3881922 2.2990131
1.5213231 2.1018331 2.3880774 2.3071584
1.5247189 2.0923920 2.3879450 2.3151694
1.5281147 2.7060657 2.3878100 2.3228371
1.5315105 2.6639495 2.3876744 2.3299588
1.5349063 2.5246892 2.3875277 2.3363440
1.5383021 2.4488709 2.3873846 2.3418193
1.5416979 2.3928206 2.3872419 2.3462337
1.5450938 2.3928206 2.3870514 2.3494637
1.5484896 2.3574991 2.3868875 2.3514173
1.5518854 2.3661306 2.3867416 2.3520370
1.5552812 2.3425403 2.3865854 2.3513023
1.5586770 2.3710325 2.3864269 2.3492298
1.5620728 2.3437948 2.3862700 2.3458734
1.5654686 2.3599722 2.3861237 2.3413220
1.5688644 2.4023654 2.3860183 2.3356957
1.5722602 2.4556782 2.3860009 2.3291421
1.5756561 2.6620805 2.3858903 2.3218298
1.5790519 2.1266155 2.3857618 2.3139422
1.5824477 2.0700378 2.3855888 2.3056707
1.5858435 2.0939710 2.3853766 2.2972068
1.5892393 2.0955482 2.3851658 2.2887353
1.5926351 2.0668063 2.3849011 2.2804274
1.5960309 2.0908103 2.3845826 2.2724350
1.5994267 2.1065230 2.3841816 2.2648855
1.6028225 2.0812724 2.3836790 2.2578785
1.6062183 2.0923920 2.3833200 2.2514838
1.6096142 2.1033988 2.3830526 2.2457406
1.6130100 2.1127450 2.3828769 2.2406588
1.6164058 2.0844610 2.3828016 2.2362212
1.6198016 2.1111929 2.3827260 2.2323873
1.6231974 2.1065230 2.3825422 2.2290985
1.6265932 2.1018331 2.3822950 2.2262829
1.6299890 2.1463430 2.3820253 2.2238620
1.6333848 2.1342454 2.3817908 2.2217564
1.6367806 2.1538360 2.3815198 2.2198921
1.6401764 2.1818471 2.3813069 2.2182058
1.6435723 2.1818471 2.3811217 2.2166499
1.6469681 2.2232542 2.3808557 2.2151959
1.6503639 2.2260525 2.3805069 2.2138374
1.6537597 2.2858579 2.3800558 2.2125916
1.6571555 2.3145690 2.3796023 2.2114988
1.6605513 2.3904209 2.3791078 2.2106220
1.6639471 2.4956484 2.3785639 2.2100437
1.6673429 2.6824617 2.3780298 2.2098629
1.6707387 2.9932013 2.3774660 2.2101904
1.6741346 1.7603762 2.3768834 2.2111438
1.6775304 1.7879183 2.3762430 2.2128416
1.6809262 1.7941762 2.3757297 2.2153977
1.6843220 1.8024645 2.3752913 2.2189163
1.6877178 1.8229120 2.3748037 2.2234861
1.6911136 1.8065848 2.3743624 2.2291767
1.6945094 1.8208845 2.3740259 2.2360349
1.6979052 1.8289720 2.3740711 2.2440829
1.7013010 1.8429816 2.3741166 2.2533174
1.7046968 1.8587744 2.3741287 2.2637097
1.7080927 1.8665855 2.3740952 2.2752074
1.7114885 1.8858708 2.3740617 2.2877368
1.7148843 1.9326366 2.3739607 2.3012061
1.7182801 1.9308043 2.3738591 2.3155089
1.7216759 1.9453782 2.3737161 2.3305281
1.7250717 2.6695361 2.3735151 2.3461388
1.7284675 2.3892193 2.3732707 2.3622121
1.7318633 2.3892193 2.3729657 2.3786172
1.7352591 2.4747365 2.3726961 2.3952229
1.7386550 2.9168153 2.3726067 2.4118991
1.7420508 1.9048196 2.3726612 2.4285166
1.7454466 1.8991697 2.3726704 2.4449476
1.7488424 1.8915902 2.3727131 2.4610651
1.7522382 1.8934901 2.3728316 2.4767425
1.7556340 1.9029396 2.3730341 2.4918535
1.7590298 1.8704700 2.3732737 2.5062728
1.7624256 2.6288459 2.3736064 2.5198762
1.7658214 2.7865276 2.3739378 2.5325429
1.7692172 3.0994997 2.3742644 2.5441568
1.7726131 2.9495974 2.3746388 2.5546097
1.7760089 2.7997885 2.3751056 2.5638038
1.7794047 2.7238798 2.3757420 2.5716553
1.7828005 2.6815436 2.3763884 2.5780972
1.7861963 2.6346159 2.3766536 2.5830823
1.7895921 2.6479616 2.3769183 2.5865860
1.7929879 2.6201329 2.3771073 2.5886076
1.7963837 2.6288459 2.3772954 2.5891720
1.7997795 2.6326962 2.3774745 2.5883294
1.8031754 2.6545734 2.3775565 2.5861548
1.8065712 2.7096519 2.3775543 2.5827460
1.8099670 2.8653202 2.3774835 2.5782214
1.8133628 2.5383995 2.3772950 2.5727158
1.8167586 2.4488709 2.3769923 2.5663770
1.8201544 2.4579377 2.3765946 2.5593604
1.8235502 2.4601927 2.3760803 2.5518245
1.8269460 2.4713974 2.3754696 2.5439259
1.8303418 2.5000000 2.3747147 2.5358142
1.8337376 2.4791725 2.3738316 2.5276284
1.8371335 2.4945576 2.3728547 2.5194925
1.8405293 2.5010850 2.3717152 2.5115137
1.8439251 2.4846921 2.3704248 2.5037799
1.8473209 2.5010850 2.3689776 2.4963594
1.8507167 2.4989138 2.3674310 2.4893010
1.8541125 2.4846921 2.3657109 2.4826350
1.8575083 2.4912791 2.3638557 2.4763749
1.8609041 2.4702821 2.3618294 2.4705200
1.8642999 2.4912791 2.3596160 2.4650582
1.8676957 2.4780653 2.3572332 2.4599683
1.8710916 2.4835906 2.3546904 2.4552235
1.8744874 2.4835906 2.3520276 2.4507936
1.8778832 2.4857929 2.3492248 2.4466476
1.8812790 2.4725115 2.3462784 2.4427554
1.8846748 2.4613183 2.3431643 2.4390898
1.8880706 2.4912791 2.3399050 2.4356269
1.8914664 2.4545465 2.3364930 2.4323476
1.8948622 2.4890878 2.3329106 2.4292372
1.8982580 2.4624429 2.3291665 2.4262860
1.9016539 2.4669292 2.3252625 2.4234888
1.9050497 2.4511447 2.3211827 2.4208444
1.9084455 2.4500084 2.3169745 2.4183551
1.9118413 2.4374299 2.3126166 2.4160266
1.9152371 2.4351273 2.3080548 2.4138666
1.9186329 2.4339740 2.3033282 2.4118847
1.9220287 2.4305072 2.2984536 2.4100916
1.9254245 2.4130042 2.2934276 2.4084987
1.9288203 2.3999872 2.2882518 2.4071175
1.9322161 2.4023654 2.2828921 2.4059589
1.9356120 2.3636713 2.2773710 2.4050331
1.9390078 2.3928206 2.2717104 2.4043490
1.9424036 2.3612068 2.2658940 2.4039135
1.9457994 2.3807700 2.2599231 2.4037313
1.9491952 2.3636713 2.2538096 2.4038043
1.9525910 2.3819811 2.2475380 2.4041307
1.9559868 2.3612068 2.2410835 2.4047047
1.9593826 2.3722544 2.2344765 2.4055152
1.9627784 2.3661306 2.2276600 2.4065452
1.9661743 2.3698089 2.2206541 2.4077705
1.9695701 2.3599722 2.2134215 2.4091586
1.9729659 2.3722544 2.2060583 2.4106674
1.9763617 2.3843992 2.1985785 2.4122441
